PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
23531,0,3,"Hoston, Donald",male,,0,0,A. 38459,10.42,,S
43749,1,3,"Henningsen, Cynthia",female,30.0,2,2,511819,57.93,D8137,C
75579,0,3,"Mischke, Michael",male,56.0,0,0,STON/O 22173,5.57,,S
97779,1,2,"Spangler, Rose",female,21.0,2,0,438298,27.19,,S
34196,0,3,"Franz, Devin",male,23.0,0,0,AQ/4 14150,8.59,,S
8031,0,3,"Tuck, Marion",female,39.0,0,0,29280,7.33,,C
92486,0,3,"Sarmiento, Travis",male,59.0,0,0,482240,5.23,,S
3846,1,2,"Kemp, Jeffrey",male,67.0,0,0,6563,19.91,,S
5911,1,1,"Ball, Bertha",female,40.0,1,0,PC 25420,35.05,C19986,C
80689,1,3,"Rylee, Lilian",female,28.0,0,0,19057,4.83,,S
99234,1,2,"Lumpkin, Linda",female,56.0,0,1,11626,11.82,F18898,Q
99278,0,3,"Pena, Robert",male,61.0,0,0,15764,8.27,,S
76612,1,1,"Sanford, Jessica",female,45.0,1,0,227662,26.84,B18034,C
66140,0,3,"Reed, Walter",male,22.0,0,1,12852,26.0,,C
35277,0,1,"Jones, Timothy",male,45.0,3,2,460623,85.16,A18134,S
57628,1,2,"Kelly, Alison",female,68.0,0,0,4322,22.17,,C
58742,0,3,"Davis, Ronald",male,34.0,0,0,50415,9.66,,S
79177,0,1,"Richmond, Barbara",female,36.0,0,2,200152,11.25,,C
94981,0,3,"Hoffman, Cory",male,23.0,0,0,330333,10.11,,S
16984,1,2,"Peterson, Jose",male,23.0,1,0,3684272,7.86,,S
82584,0,2,"Davis, Lorraine",female,26.0,0,0,397361,13.29,,S
81614,0,3,"West, Andreas",male,58.5,0,0,296988,10.63,,S
29394,0,1,"Masters, John",male,45.0,0,0,17021,5.72,A11602,S
77528,1,2,"Peachey, Evelyn",female,61.0,0,0,SC/AH 36717,29.37,,S
59721,0,3,"Dixon, Arthur",male,58.0,0,0,506577,65.41,,S
42767,1,1,"Laver, Stephanie",female,56.0,2,0,12426,243.06,C11799,C
79866,0,2,"Poe, Morgan",male,47.0,1,2,PC 13053,27.66,A11605,S
59119,1,1,"Remus, Billy",male,49.0,1,0,26603,30.61,,S
36324,0,1,"Diaz, Tammy",female,51.0,2,0,13617,240.62,C20188,S
97064,0,1,"Fletcher, Mildred",female,68.0,1,1,37735,65.43,A20135,S
53272,1,3,"Close, William",male,22.0,0,0,,10.03,,S
98797,0,2,"Bentz, Annie",female,10.0,0,0,439165,11.41,,Q
69205,1,1,"Martinez, Kathrine",female,28.0,0,2,43870,492.12,B13210,C
64938,0,3,"Mcdowell, Antonio",male,2.0,2,1,14345,30.72,,S
52803,0,3,"Daggett, Nicolas",male,22.0,0,0,30097,9.54,,S
50674,0,3,"Gannon, Robert",male,20.0,0,0,18281,10.84,,S
15189,0,3,"Wilfong, Mae",female,60.0,0,0,,10.58,,S
45841,0,3,"Nord, Joel",male,22.0,0,0,26898,9.64,,S
99785,0,3,"Rivera, David",male,39.0,0,0,SOTON/O.Q. 437668,13.63,,S
54244,0,3,"Cavett, Willie",male,36.0,0,0,410198,8.08,,S
23803,0,1,"Gibson, Elizabeth",female,33.0,1,2,31757,29.49,A17432,S
52003,0,2,"Pence, Ron",male,,0,0,7407,26.5,,S
28038,1,2,"Banks, Doris",female,22.0,0,0,A. 22974,11.58,,S
86440,0,1,"Allen, April",female,1.0,1,2,22971,65.96,B11759,C
30471,1,1,"Powell, James",male,38.0,0,0,21532,32.96,C7217,S
45383,1,3,"Hatcher, Megan",female,34.0,0,0,,7.61,,S
93410,1,3,"Rykert, Jan",female,48.0,0,0,PP 6501,11.23,,Q
65273,1,2,"Calder, Renee",female,36.0,1,1,459034,26.47,,C
20594,0,2,"Leggio, Christopher",male,22.0,0,0,STON/O 12209,9.02,,S
89491,0,1,"Lorello, Donald",female,45.0,0,0,23628,74.77,C5986,C
5998,1,3,"Overshown, Minnie",female,68.0,0,0,,9.68,,S
73234,0,3,"Butler, George",male,56.0,0,0,454408,9.37,,S
31480,1,1,"Green, Bonnie",female,39.0,0,0,PC 330453,130.65,C10319,C
45983,0,3,"Kelley, Paul",male,36.0,0,0,473128,7.83,,S
93426,0,3,"Grady, Travis",male,28.0,1,1,339125,28.94,,S
76921,0,3,"Owen, Anna",female,19.0,0,0,A. 474132,12.13,,S
62761,0,3,"Shrum, Manuel",male,32.0,0,0,STON/O 31242,7.22,,S
75250,1,1,"Haase, Becky",female,64.0,0,0,19072,34.25,,C
841,1,2,"Brown, Karen",female,34.0,0,0,11320,12.68,,C
21367,1,1,"Chevrette, Bill",male,49.0,0,0,161770,103.31,C3412,S
94725,1,3,"Koral, Erma",female,66.0,0,0,A/5. ,6.65,,S
50278,0,1,"Wiederhold, Dorothy",female,53.0,0,0,446619,51.07,B16611,Q
77079,0,3,"Anderson, Harold",male,34.0,0,0,13227,69.13,T17350,S
25713,1,2,"Berry, Luis",male,52.0,0,0,4211617,23.41,,C
99682,1,2,"Moore, Amy",female,29.0,0,0,342803,7.6,,S
49496,1,3,"Phelps, Margie",female,7.0,1,1,12384,32.66,,S
91788,1,3,"Hill, Art",male,45.0,1,2,CA 28660,23.51,B18210,S
74746,0,3,"Cook, James",male,24.0,0,0,19706,11.46,,S
22312,0,1,"Caron, Sally",female,62.0,0,0,324750,19.57,C9852,C
2696,0,1,"Cantu, Gloria",female,53.0,1,0,PC 36720,35.63,A21267,S
87791,0,1,"Galvis, Thomas",male,43.0,1,0,10767,27.65,B10270,S
44834,1,2,"Epstein, Michelle",female,39.0,0,0,316616,12.75,,C
57594,0,2,"Newman, Darla",female,67.0,0,0,27369,27.22,,C
63883,0,3,"Boyle, Jose",male,44.0,0,0,A. 376270,7.66,,S
98917,0,3,"Sparks, Robert",male,31.0,1,2,444157,29.57,,S
41599,0,1,"Watson, Mark",male,43.0,1,0,SC 236470,29.62,A9850,C
18120,0,2,"Mcalpine, Jason",male,30.0,2,1,10446,31.09,,S
27940,0,3,"Gagne, Richard",male,4.0,1,2,7677,25.26,,S
34534,1,2,"Flynn, Ma",female,55.0,0,0,28737,,,
65495,0,3,"Quick, Matthew",male,7.0,0,0,23150,4.97,,S
98237,1,1,"Sanchez, Phyllis",female,38.0,0,4,12498,32.53,D14459,C
63105,0,1,"Gorney, Elizabeth",female,58.0,1,2,28822,26.56,D20011,S
69284,0,2,"Hill, Janet",female,53.0,0,2,489741,27.62,,C
89854,1,1,"Phinney, Phillip",male,21.0,1,0,300443,20.39,C4059,C
6,0,3,"Conway, Jose",male,7.0,0,0,A/5 ,9.77,,S
27666,0,3,"Wilson, Micheal",male,22.0,0,0,10255,7.63,,S
90604,0,3,"Arvelo, Sammie",male,30.0,0,0,440755,7.64,,S
72460,0,3,"Wilson, Cecil",male,2.0,1,0,12609,7.56,,S
50254,1,2,"Williams, Donna",female,62.0,0,0,16463,227.59,C21034,C
61760,0,3,"Irvin, Louise",female,20.0,0,0,299369,5.68,,C
22862,1,1,"Freeman, Bonnie",female,31.0,1,1,30590,73.64,,S
56237,0,3,"Freeman, Larry",male,,0,0,450461,24.66,,S
58335,0,2,"Stephens, Joshua",male,29.0,0,0,7925,22.59,,S
477,0,3,"Thomas, Walter",male,23.0,0,0,486639,9.23,,S
97529,0,3,"Miles, Louis",male,23.0,2,0,411068,9.1,,S
89663,1,1,"Hilton, Lori",female,56.0,2,0,56253,160.52,C6502,C
29851,1,1,"Semmes, Chris",male,33.0,0,0,SOTON/O2 378030,7.28,D13851,C
16460,0,1,"Adams, Nicole",female,46.0,1,0,11011,78.21,A16457,S
92683,1,2,"Gostlin, Susan",female,28.0,0,0,SC/Paris 7124,10.85,,S
57359,1,1,"Hovis, Bessie",female,20.0,0,0,PC 27419,263.46,C14697,C
37833,1,1,"Hayes, William",male,48.0,1,0,433307,182.8,C15301,C
45549,1,1,"Lehman, Sonja",female,63.0,0,0,26575,98.85,D9724,C
68188,1,2,"William, Anna",female,61.0,0,2,36827,31.61,,S
75502,1,1,"Byerly, Melinda",female,43.0,0,0,PC 25819,202.38,C22357,C
89348,0,2,"Bastien, Demarcus",male,49.0,0,0,8218,10.9,,S
99639,0,2,"Jarrell, Scotty",male,55.0,2,1,8987,21.62,,S
37672,1,1,"Elkins, John",male,33.0,0,0,256330,111.06,B5686,C
96170,1,3,"Duponte, Harvey",male,57.0,0,0,8144,25.57,,S
29634,0,3,"Dittmer, Elbert",male,23.0,0,0,339075,8.6,,S
52913,0,2,"Hemmingsen, Brent",male,51.0,0,1,6596,25.32,,S
77969,0,2,"Backus, James",male,25.0,3,0,,7.47,,S
16608,0,1,"Wood, James",male,68.0,0,0,27257,29.0,E18279,Q
74353,1,1,"Cullom, Alice",female,68.0,0,0,19047,596.01,C12360,C
34673,1,1,"Montemayor, Beth",female,61.0,1,0,26756,224.63,B17576,Q
61612,0,1,"Sprauve, James",male,31.0,0,0,29065,30.5,C4049,C
61857,1,1,"Cavanaugh, Michael",male,41.0,0,0,26285,481.13,B16675,C
56725,1,1,"Bradford, Adriane",female,45.0,2,1,28937,35.62,C16557,C
94172,0,2,"Payson, Howard",male,38.0,0,0,11917,206.83,E14948,C
99794,0,3,"Moats, Michael",male,52.0,0,1,LP ,8.03,,S
32548,1,3,"Smith, Sheri",female,61.0,0,0,3943471,7.01,,S
90022,1,3,"Denham, Laura",female,44.0,0,0,,7.86,,S
71559,0,3,"Stanley, David",male,40.0,0,0,A. 338173,10.52,,S
20718,0,3,"Morales, Charles",male,66.0,0,0,417930,9.28,,S
61096,1,1,"Norwood, Florence",female,65.0,0,1,24955,21.71,,C
93415,1,2,"Plummer, Carmen",female,23.0,0,0,167583,18.22,,S
18421,0,1,"Strouse, Robert",male,30.0,0,0,21806,25.98,D12556,S
75764,0,3,"Thompson, Juan",male,25.0,0,0,10934,18.0,,S
17167,1,1,"Pippenger, Jamie",female,53.0,0,3,28045,27.55,D12245,Q
31462,0,2,"Williams, Matthew",male,23.0,1,1,16516,10.25,,S
20710,0,3,"Reader, Justin",male,44.0,0,0,341002,11.15,,S
94318,1,1,"Myhre, Linda",female,48.0,2,0,420407,27.79,D19018,S
24755,1,2,"Claudio, Tonya",female,53.0,0,1,3620567,33.26,,S
56568,1,3,"Eaddy, June",female,56.0,0,0,,7.28,,S
53107,1,1,"Negro, Allison",female,,1,1,11742,28.98,B19171,C
27789,1,2,"Debem, Nellie",female,37.0,0,1,449442,24.4,,C
54658,0,1,"Yi, Donald",male,60.0,0,2,SC/Paris 429030,188.88,A16388,S
82582,1,1,"Rivera, Barry",male,,0,4,CA. 14791,86.19,B21120,S
68071,1,2,"Watley, Evelyn",female,42.0,0,0,8915,8.5,,S
37742,1,1,"Davidson, Melissa",female,59.0,0,0,PC 40135,297.05,C9094,S
13897,1,1,"Ford, Veronica",female,52.0,1,2,231328,65.53,A22055,S
85890,0,3,"Bedwell, Lester",male,9.0,0,0,A/5 ,12.0,,S
44363,0,3,"Edwards, Bryan",male,59.0,0,0,24582,7.94,,S
83170,1,2,"Merida, Donna",female,7.0,0,0,33378,24.94,,S
10226,1,3,"Leake, Jeanne",female,24.0,0,0,A. 3887495,11.41,,S
67055,1,3,"Johnson, Jennifer",female,44.0,1,0,417266,69.03,A5947,S
79439,0,2,"Bowser, Ronald",male,31.0,0,0,A/5. 23554,26.95,,S
69636,1,3,"Stroupe, Mark",male,22.0,0,0,,9.88,,S
49464,1,1,"Applebaum, Paris",female,29.0,0,1,8967,31.27,,C
14002,0,3,"Capito, Edison",male,2.0,1,0,444925,29.36,,S
82818,1,3,"Stone, Miguel",male,50.0,3,0,,8.99,,S
22341,1,2,"Monro, Velva",female,13.0,0,0,10416,25.21,,S
16902,0,2,"Parrish, Maximo",male,26.0,0,0,,5.99,,S
31741,1,1,"Barker, Nicole",female,53.0,0,0,PC 419586,245.63,B9707,S
99979,0,3,"Hector, Kevin",male,57.0,0,0,STON/O 463474,22.07,,S
50838,1,3,"Cobb, Randolph",male,24.0,0,0,A/5 ,9.11,,S
3,0,3,"Kramer, James",male,19.0,0,0,A. 10866,13.04,,S
36580,0,3,"Smith, David",male,64.0,0,0,40572,12.26,,S
20863,0,1,"Seley, Muriel",female,64.0,1,9,460552,62.63,B19225,Q
77046,0,3,"Foy, Patrick",male,34.0,0,0,3857780,9.29,,S
97733,0,1,"Martin, Suzanne",female,66.0,0,0,PC 45457,201.87,D14884,Q
45862,1,1,"Curl, Bruce",male,36.0,2,4,PC 195131,30.87,C11410,S
96338,1,1,"Philbrick, Ida",female,34.0,0,0,25709,206.74,D10137,Q
6533,0,1,"Hernandez, David",male,32.0,1,0,202145,23.73,C18477,S
60410,0,2,"Varga, Steven",male,51.0,0,0,44116,26.61,,C
98744,0,2,"Quashie, Craig",male,33.0,0,0,12205,31.74,,S
33810,0,2,"Shierling, Lawrence",male,33.0,0,0,320900,25.04,,S
35002,0,2,"Partridge, Daniel",male,25.0,0,0,402879,7.14,,S
8560,0,3,"Tarrant, James",male,16.0,0,0,A. 326849,6.31,,S
79981,0,3,"Duquette, Ralph",male,29.0,0,0,22688,25.86,,S
65303,1,2,"Derby, Gloria",female,56.0,0,1,10597,22.74,,S
61293,0,2,"Ourada, Catherine",female,,0,0,,8.45,,S
94536,1,2,"Rhoads, Gregory",male,50.0,1,1,11533,32.79,,S
78906,1,2,"Weir, Florence",female,46.0,0,0,SOTON/O.Q. 356201,28.27,B3754,S
18866,1,2,"Oullette, Lindsay",female,70.0,0,0,5545,22.5,,C
82091,1,2,"Claycomb, Angelika",female,1.0,1,2,4222495,76.83,,S
59870,1,2,"Walters, Amy",female,35.0,3,1,A/5. 424265,11.28,,Q
35387,1,3,"Miles, Jennifer",female,46.0,2,1,433628,33.51,,C
7312,1,2,"Breceda, Rita",female,26.0,0,0,12951,27.62,,S
99536,1,1,"Perez, Josephine",female,37.0,1,1,13555,34.74,C6096,S
20898,1,3,"Steller, Elizabeth",female,0.25,1,2,431750,30.12,,C
84952,0,2,"Siggers, Jeffrey",male,24.0,0,0,12142,6.72,,S
90976,0,3,"Moffett, Wayne",male,17.0,0,0,A. 314672,10.44,,S
32129,1,1,"Harrison, Angella",female,60.0,4,5,28400,109.66,A3740,S
84692,1,1,"Fowler, Sheron",female,25.0,0,1,230797,307.59,C19475,C
62497,0,3,"Cane, Jimmy",male,68.0,0,0,SC/PARIS 56277,6.69,,S
35525,0,3,"Stead, Julio",male,40.0,0,0,38040,6.61,,S
35882,1,2,"Kohnz, Brenda",female,6.0,1,1,418737,29.26,,C
84512,1,1,"Sachez, Alicia",female,46.0,1,0,PC 180752,192.93,B13468,S
57917,1,3,"Butler, Kristopher",male,60.0,8,1,472354,28.06,A15577,S
21032,0,2,"Fry, Jack",male,19.0,0,0,13648,14.53,,S
94468,0,2,"Duffy, Monica",female,10.0,0,0,11392,36.9,,S
58277,1,1,"Herring, Hannah",female,48.0,1,1,25082,32.37,C5000,S
52984,1,1,"Hart, Chester",male,74.0,0,0,454621,31.39,C12596,C
66232,1,1,"York, Luis",male,39.0,0,0,C.A. 12661,25.65,B6789,Q
16962,1,2,"Gainey, Amy",female,53.0,0,0,319468,11.31,D20193,C
76450,0,1,"Smith, William",male,44.0,0,0,352346,208.74,,C
34329,1,1,"Accardo, Katie",female,25.0,0,0,PC 26734,578.76,C18077,C
86519,1,1,"Dunston, Irene",female,9.0,0,1,26261,19.54,,S
71409,1,1,"Martin, Sylvia",female,27.0,0,2,CA. 195430,144.42,C16776,C
96399,0,1,"Renfrew, Marco",male,67.0,0,0,445422,101.97,D12246,Q
68909,0,3,"Armstrong, Jeff",male,10.0,0,0,STON/O 479906,,,S
92475,1,1,"Cantrell, Shelly",female,64.0,1,0,450866,92.83,C5872,C
31977,1,3,"Diaz, Jennifer",female,49.0,0,0,13821,242.51,,S
22252,0,3,"Mead, Jerry",male,24.0,0,0,C.A. 214637,8.11,,S
8201,1,3,"Oaks, Gary",male,21.0,0,0,A. 47202,10.89,,S
95932,0,2,"Scott, Charles",male,40.0,0,0,STON/O 4173743,25.32,,S
50627,0,2,"Chapman, Travis",male,9.0,1,0,35582,31.76,,S
41959,0,3,"Pyle, Michael",male,41.0,0,0,A/5. 13647,11.03,,S
67238,1,2,"Nero, Crystal",female,57.0,0,0,15605,9.42,,S
98988,0,2,"Phelps, Elaine",female,6.0,0,0,A. 289979,9.11,,S
56819,0,1,"Russell, Louis",male,32.0,0,0,39776,8.79,,S
22280,0,3,"Dominion, Darrel",male,23.0,0,0,A/5. 331492,23.95,,S
50944,0,2,"Pitre, Scott",male,,0,1,11181,28.26,,S
77743,0,2,"Walker, Walter",male,58.0,1,1,15494,9.95,,C
88652,1,2,"Farris, Charles",male,1.0,1,1,4247155,28.76,,S
52260,1,1,"Dixon, Edward",male,2.0,0,0,PP 22634,294.38,C9539,C
624,1,2,"Bruce, Ronald",male,22.0,0,0,46126,9.22,,S
37987,1,1,"Marquez, James",male,51.0,1,0,26646,27.43,C6813,S
98904,0,3,"Hudson, Beverly",female,37.0,0,0,A/5 ,10.15,,S
11935,0,3,"Landreth, Dennis",male,0.83,1,2,10059,29.67,,S
57188,1,1,"Jackson, Mary",female,61.0,0,0,27245,167.9,D4544,Q
90517,0,2,"Smith, Leona",female,8.0,1,1,44387,77.65,,S
44554,0,2,"Johndrow, Terry",male,62.0,0,0,14903,7.68,,S
14364,0,2,"Cargile, Robert",male,20.0,0,0,22815,9.12,,S
19067,0,3,"Flowers, Marvin",male,,0,2,435775,12.19,,S
79557,0,3,"Nealy, Francis",male,38.0,0,0,SC/AH 4103027,7.48,,S
69246,1,2,"Croteau, Joy",female,70.0,0,0,446535,7.85,,S
51087,0,3,"Jones, Bruce",male,4.0,2,0,F.C.C. 199976,28.5,,S
70608,1,2,"Knepper, Brenda",female,57.0,0,0,453301,14.9,,S
12498,1,2,"Stanley, Cynthia",female,32.0,0,0,442977,33.79,,S
70593,1,3,"Paramore, Lisa",female,25.0,0,0,,7.24,,S
74956,0,3,"Millwood, Alexander",male,57.0,2,2,4251472,11.3,,S
86887,1,3,"Moyer, Shirley",female,18.0,1,1,26356,33.91,,C
83426,1,3,"Fernandez, Ginger",female,5.0,1,2,413898,70.61,,C
54689,1,2,"Makhija, Stephanie",female,41.0,0,2,23538,27.48,,C
9081,0,2,"Richardson, James",male,49.0,0,0,15472,10.82,,S
60974,0,2,"Carter, John",male,45.0,1,1,8501,25.62,,S
78814,1,3,"Peters, Kimberly",female,28.0,0,0,330192,12.23,,C
94131,0,1,"Griffith, Matthew",male,50.0,1,0,22185,393.75,A10959,S
89938,0,3,"Williams, Gordon",male,56.0,0,0,15269,9.43,,S
87142,1,1,"Thero, John",male,48.0,0,0,PC 452031,147.79,C3566,S
58725,1,1,"Franciscus, Gladys",female,33.0,0,0,PC 25405,114.43,C5939,C
47425,1,1,"Roberts, Juanita",female,56.0,1,2,15200,77.89,C18464,S
97645,0,3,"Paolucci, Bennie",male,41.0,0,0,446735,9.22,,S
83300,0,2,"Zepp, Sean",male,60.0,2,0,14528,37.79,,S
63495,1,3,"Bain, Latoya",female,53.0,0,0,16868,10.72,,S
17594,0,3,"Castrejon, Fred",male,30.0,0,0,362876,48.15,,S
53352,0,3,"Griffith, James",male,25.0,1,2,453639,13.63,,S
75119,0,3,"Poyner, Robert",male,22.0,0,0,25522,6.89,,S
48814,0,1,"Tilley, Michael",male,65.0,0,0,F.C. 412529,67.79,,Q
28053,1,2,"Lamb, Kristy",female,62.0,1,0,8446,30.43,,S
74810,1,3,"Bautista, Patrick",male,5.0,1,2,436778,11.82,,S
16971,0,1,"Weems, Douglas",male,,0,0,478834,7.73,,S
6786,1,3,"Martin, Linda",female,47.0,0,0,S.O./P.P. 23437,11.39,,S
73251,1,1,"Faw, Mary",female,34.0,2,0,PC 40259,284.95,F2703,S
74219,1,2,"Guptill, Gail",female,27.0,0,1,456316,28.2,,C
80290,0,1,"Hamilton, Nelida",female,61.0,1,0,410240,470.45,A14516,S
8940,0,2,"Hobson, Deloris",female,25.0,3,0,481654,7.75,,S
29380,0,3,"Mcclure, Joe",male,,0,0,W./C. 24583,28.53,,S
42426,0,3,"Cavanaugh, Charles",male,38.0,0,0,SOTON/O.Q. 27148,11.63,,S
93066,1,2,"Hall, Ladonna",female,24.0,0,0,C.A. 36592,14.78,,S
67651,1,3,"Tatar, Callie",female,27.0,0,0,9887,31.17,,S
56779,1,2,"Teal, Charles",male,27.0,0,0,7175,5.88,,S
68223,0,2,"Morgan, Joseph",male,25.0,0,0,14558,10.29,,S
43449,0,2,"Solomon, Phillip",male,7.0,0,0,25230,9.06,,S
84507,0,1,"Leuthauser, Jeremy",male,44.0,1,0,21943,59.63,B11648,S
87505,0,3,"Lenis, James",male,67.0,0,0,4036744,8.77,,S
60368,0,3,"Davis, Craig",male,34.0,1,0,328725,28.85,,S
59671,0,3,"Reilly, James",male,36.0,0,0,484918,11.22,,S
48448,1,1,"Stanley, Annie",female,58.0,0,0,427072,266.14,C6960,S
84634,0,3,"Beck, Chester",male,29.0,2,0,8641,12.13,,S
50185,0,3,"Hathaway, Kenneth",male,69.0,1,4,A. 11594,13.59,,
31575,1,1,"Soto, Lindsey",female,49.0,0,3,PC 47467,87.75,C17478,C
1543,1,3,"Knapp, June",female,29.0,0,0,11700,4.62,,C
48200,0,3,"Nicholas, Jose",male,53.0,0,0,41778,8.61,,S
89894,1,1,"Phillips, Elvia",female,42.0,0,2,29954,26.6,C16375,S
27169,1,2,"Peoples, John",male,19.0,0,1,17795,5.85,,S
86679,0,1,"Brown, Thomas",male,44.0,1,2,30609,72.84,B14920,S
65844,1,2,"Lewis, Tammy",female,27.0,0,0,25502,22.94,,S
81648,0,1,"Albert, Randi",female,55.0,0,1,44173,23.39,C21368,S
27048,1,2,"Freeman, Irene",female,22.0,0,0,A. 496397,11.1,,C
41866,0,3,"Larkin, William",male,63.0,0,0,9929,8.94,,S
98922,0,3,"Dickerson, Robert",male,35.0,0,0,SC/PARIS 11940,8.74,,Q
16571,0,3,"Moody, Leo",male,47.0,0,0,STON/O 15864,9.21,,S
8470,1,1,"Gutierrez, Cynthia",female,65.0,0,0,26918,72.2,B15445,C
11545,1,1,"Ratermann, Robert",male,32.0,0,0,PC 26011,34.65,C21341,C
69124,0,3,"Weaver, Samuel",male,44.0,0,1,416955,8.14,,S
59834,1,1,"Thai, Adrian",male,32.0,0,0,26142,28.79,E5999,S
25206,1,2,"Kelly, Jacqueline",female,12.0,1,1,431088,27.6,,S
6344,0,3,"Fleischman, William",male,50.0,0,0,27209,10.34,,S
9385,1,2,"Erickson, Susan",female,46.0,2,2,35783,8.72,,S
2588,1,2,"Jones, Beverly",female,13.0,0,1,33448,12.87,,C
72878,0,3,"Weinbauer, Noble",male,31.0,0,0,11820,6.2,,S
63646,0,3,"Coleman, Joyce",female,10.0,2,0,8310,26.06,,S
87084,1,1,"Lovette, Frederick",male,46.0,1,2,PC 24890,86.02,B7423,S
51894,0,3,"Byrd, John",male,32.0,0,1,14252,21.72,,S
17636,1,1,"Calcote, Brandi",female,37.0,0,0,28670,195.3,C20217,C
42056,0,1,"White, Robert",male,20.0,0,0,15754,69.88,C20749,S
52411,0,3,"Scott, Nina",female,4.0,1,2,9980,27.21,,S
2217,0,3,"Colon, Ryan",male,48.0,0,0,11370,8.24,,S
63494,0,1,"Baker, Mary",female,36.0,1,0,28158,28.37,A19152,S
58959,1,1,"Linnear, Lessie",female,41.0,1,1,304838,14.83,C17994,S
81949,0,2,"Arthurs, Anne",female,11.0,0,1,3776265,30.58,,S
91134,1,1,"Watts, Mae",female,54.0,0,1,26542,26.83,D3391,C
26775,0,2,"Pearce, James",male,45.0,0,0,SOTON/O2 29868,6.57,,S
67235,1,2,"Douglas, Lisa",female,54.0,0,0,27407,32.45,,S
30815,0,3,"Heidler, Fred",male,30.0,1,0,45080,8.17,D8754,S
37711,0,2,"Masterson, Laura",female,66.0,0,0,37253,35.1,,C
25213,1,3,"Magee, Virginia",female,49.0,0,0,,24.51,,S
2526,1,3,"Smith, Micki",female,23.0,0,1,S.O.C. 355115,14.72,,C
91163,1,3,"Willner, Robert",male,25.0,0,0,10705,8.45,,C
67232,0,2,"Lozano, Brett",male,7.0,1,2,12201,29.85,,S
64083,0,2,"Cobb, Salvador",male,29.0,0,0,,4.32,,S
63789,1,3,"Schafer, Willa",female,63.0,0,0,,8.92,,S
3928,1,2,"Noyes, Erin",female,58.0,1,1,7067,26.54,,S
7843,0,3,"Denman, Benny",male,43.0,4,0,15869,8.62,,S
5920,1,1,"Klein, Betty",female,63.0,0,0,29092,29.3,D14212,C
46239,0,1,"Fuentes, Francisco",male,7.0,0,0,458148,121.27,A16063,C
67405,1,3,"Bunch, Rita",female,27.0,0,0,,24.08,,Q
40510,1,2,"Lopez, Nancy",female,55.0,3,1,473282,29.99,,S
16466,0,2,"Summey, Ralph",male,23.0,0,0,40202,23.28,,S
92011,1,3,"Roberts, Raymond",male,34.0,0,0,3691470,9.82,,S
77390,1,1,"Yee, Michael",male,41.0,0,0,30123,119.96,C16573,S
56907,0,3,"Monroy, William",male,4.0,1,1,441479,70.54,,S
30420,1,1,"Leffler, Beverly",female,68.0,0,3,314044,192.1,B6229,Q
33744,0,3,"Mcdonald, Cary",male,29.0,0,0,364020,9.44,,S
3544,1,2,"Martin, Ruth",female,33.0,0,0,343018,10.19,,C
33944,1,3,"Smith, Richard",male,26.0,0,0,224888,8.7,,S
66963,0,3,"Waldron, Sammie",female,,0,0,,6.85,,S
16541,0,3,"Holloway, Mona",female,58.0,0,1,11497,14.27,,S
67659,1,1,"Smith, Alma",female,35.0,0,0,472262,33.02,C4568,C
14841,0,1,"Lopez, Frederick",male,32.0,3,1,4469031,28.45,C14209,S
2391,0,3,"Alba, Bruce",male,20.0,0,0,SOTON/OQ 39267,10.26,,S
85370,1,2,"May, Ofelia",female,56.0,0,0,26466,7.28,,S
60850,0,3,"Pilcher, Luis",male,57.0,0,0,386823,13.26,,S
37760,0,3,"Hodge, Lena",female,9.0,1,1,429503,30.61,,C
27007,1,3,"Dominguez, Michael",male,27.0,0,0,9927,27.49,,S
28379,0,3,"Friday, Raymond",male,28.0,0,0,A. 460174,4.86,,C
35972,1,3,"Owens, Sandra",female,55.0,0,0,21856,16.51,,S
57278,0,3,"Koller, Kevin",male,17.0,0,0,A. 8948,8.1,,S
57330,1,1,"Burr, David",male,32.0,0,0,11387,131.71,C18443,C
84477,0,1,"Foss, Richard",male,56.0,0,0,7115,25.12,,S
95806,0,1,"Anderson, Anthony",male,50.0,1,0,PC 476732,108.56,A8206,C
77641,1,2,"Jones, Margot",female,44.0,0,0,12611,24.66,,S
68793,1,2,"Burroughs, Isaac",male,47.0,1,1,45102,34.95,,S
28998,1,2,"Burton, Amanda",female,30.0,0,0,10420,30.55,,S
29139,0,3,"Horning, James",male,3.0,0,0,A. 4082402,10.1,,S
64119,1,1,"Holmes, Clarine",female,6.0,2,3,469038,29.72,B15007,S
4741,1,2,"Dixon, Christopher",male,45.0,0,0,452983,8.62,,S
70051,0,1,"Phillips, Richard",male,55.0,1,2,150838,80.02,A7161,S
55859,1,1,"Clouse, Alison",female,57.0,0,0,SC/A.3 235095,142.38,B12566,Q
19433,0,3,"Bonneau, Scott",male,35.0,0,0,13833,7.06,,C
11704,0,2,"Salinas, Norbert",male,57.0,0,1,12633,23.92,,S
75510,0,2,"Ramirez, Jodi",female,8.0,0,1,321922,14.87,,S
84651,1,1,"Rogers, Sheri",female,61.0,0,2,PC 51399,34.62,C19402,C
72152,1,1,"Miller, Joaquin",male,38.0,1,1,PC 448537,289.14,C19934,C
6092,0,3,"Marino, Keith",male,73.0,0,0,444323,12.37,,S
